dataset,time_h,wheel_target_speed_rpm,wheel_speed_measured,wheel_current_measured,wheel_current_predicted,wheel_current_residual_a,wheel_temp_measured,wheel_temp_nominal_ref,wheel_temp_residual_c
nominal,0.1833333333333333,3371.572412738697,3412.787903008141,0.150710386854224,0.15438157802343996,-0.003671191169215965,24.649602300415868,24.765371298209715,-0.11576899779384675
nominal,0.2,3293.8926261462366,3360.035701593385,0.1693861044387887,0.15405216503081196,0.015333939407976754,24.805778777167117,24.746777531689744,0.059001245477372066
nominal,0.2166666666666666,3203.3683215379,3269.817338705216,0.1837564490440228,0.15462466646806192,0.029131782575960885,24.747300814632045,24.72828196644546,0.01901884818658317
nominal,0.2333333333333333,3103.95584540888,3191.3141538426457,0.197947317952732,0.16187825774889608,0.036069060203835906,24.690717056864464,24.709865507062307,-0.019148450197842948
nominal,0.25,3000.0,3097.3868018532617,0.2031790596610598,0.1656518770110791,0.0375271826499807,24.59641071193512,24.691511756280946,-0.09510104434582445
nominal,0.2666666666666666,2896.0441545911203,2994.712187088824,0.1917427303537278,0.1666087617847667,0.025133968568961107,24.59196133907268,24.673207665569283,-0.08124632649660413
nominal,0.2833333333333333,2796.6316784621,2891.27979891805,0.1888389803800704,0.16583481936337902,0.023004161016691393,24.67636096564066,24.654944048653157,0.02141691698750492
nominal,0.3,2706.1073738537634,2801.952674523213,0.1962588765027171,0.16669431140171181,0.029564565101005275,24.55386363874842,24.636715938974486,-0.08285230022606527
nominal,0.3166666666666666,2628.427587261303,2719.7112070287603,0.189365625531166,0.16563212013420087,0.023733505396965143,24.52372727466959,24.618522775982957,-0.09479550131336723
nominal,0.3333333333333333,2566.9872981077806,2636.3777679002774,0.1888139971023517,0.15890393642559206,0.029910060676759637,24.6311644873054,24.60036841001693,0.030796077288471224
nominal,0.35,2524.4717418524237,2576.554044002732,0.1678812043655551,0.15355308809562462,0.014328116269930469,24.59606795479364,24.58226092137587,0.013807033417769787
nominal,0.3666666666666666,2502.739052315864,2543.807475075535,0.1605837644189512,0.15012026512737467,0.010463499291576528,24.65271535285228,24.564212256047483,0.0885030968047964
nominal,0.3833333333333333,2502.739052315864,2530.9794471034456,0.1588512838345296,0.1540105298124344,0.0048407540220951895,24.531877409196703,24.54623894625931,-0.014361537062608676
nominal,0.4,2524.4717418524237,2521.6252490330585,0.1637550298187549,0.1641347115259702,-0.0003796817072153069,24.51535536076825,24.52843079265021,-0.013075431881958366
nominal,0.4166666666666667,2566.9872981077806,2545.049194367918,0.1731964030395364,0.17050507408079746,0.002691328958738942,24.41330238372237,24.510807428556262,-0.09750504483389122
nominal,0.4333333333333333,2628.4275872613025,2584.439339652768,0.1888945563632622,0.17792721310634246,0.010967343256919726,24.573606800678952,24.493386174654585,0.08022062602436719
nominal,0.45,2706.107373853763,2647.696264292955,0.2034511857598419,0.18297829612601033,0.020472889633831565,24.38943017348236,24.47618121926103,-0.08675104577866932
nominal,0.4666666666666667,2796.6316784621,2720.120812591604,0.2056755314217964,0.18928064157562235,0.016394889846174043,24.41194636553672,24.4592029266538,-0.04725656111707721
nominal,0.4833333333333333,2896.04415459112,2807.9876123925096,0.2160385200071223,0.19351902480657165,0.022519495200550632,24.40010215451357,24.442457308702856,-0.0423551541892877
nominal,0.5,3000.0,2897.9633580912464,0.2217926648657845,0.19856511364124413,0.02322755122454037,24.572898770929463,24.42594568866376,0.14695308226570347
nominal,0.5166666666666667,3103.955845408879,2999.243872811107,0.2292853596410273,0.19997091709691864,0.02931444254410867,24.471851583399417,24.40966457731448,0.06218700608493677
nominal,0.5333333333333333,3203.3683215379,3102.441302420529,0.2320755180220553,0.19927263444478058,0.03280288357727473,24.34917959359762,24.39360577110314,-0.044426177505521025
nominal,0.55,3293.8926261462366,3198.833354973862,0.2248599521832438,0.1978571260270243,0.027002826156219517,24.40307621123923,24.377756670305367,0.02531954093386446
nominal,0.5666666666666667,3371.572412738697,3279.640615513634,0.2292336273887791,0.1972567683978504,0.0319768589909287,24.383120741223824,24.36210080321205,0.021019938011772155
nominal,0.5833333333333334,3433.0127018922194,3356.750063345636,0.2168905858774484,0.19253279233587717,0.02435779354157122,24.3508158748825,24.346618531014,0.004197343868501235
nominal,0.6,3475.5282581475767,3404.484680560575,0.2045025380913963,0.19107479650201992,0.013427741589376374,24.345408891931097,24.3312878982213,0.01412099370979547
nominal,0.6166666666666667,3497.2609476841367,3449.6201532001032,0.1983734524979555,0.18365258242267915,0.014720870075276338,24.289803568066464,24.31608558591629,-0.026282017849826644
nominal,0.6333333333333333,3497.2609476841367,3485.93676198146,0.1870700234103965,0.17195815330922154,0.015111870101174957,24.336114854736863,24.300987920422497,0.03512693431436631
nominal,0.65,3475.5282581475767,3472.914611934492,0.1725832033866286,0.1690394521087999,0.003543751277828716,24.191707598473645,24.285971888322837,-0.09426428984919255
nominal,0.6666666666666666,3433.0127018922194,3458.3610899273,0.1461431690316869,0.1598126957360281,-0.013669526704341212,24.26565985628505,24.27101611011691,-0.005356253831859448
nominal,0.6833333333333333,3371.572412738697,3408.071227772949,0.1592809066810273,0.15590040993093537,0.003380496750091916,24.158826148656605,24.25615096060709,-0.09732481195048592
nominal,0.7,3293.8926261462366,3355.038054020845,0.1715125607565744,0.15244285630865165,0.019069704447922747,24.27448748428517,24.241376261455358,0.03311122282981316
nominal,0.7166666666666667,3203.368321537901,3285.822016197065,0.1834185981879545,0.15977838463428665,0.023640213553667855,24.2943978810164,24.226671162148925,0.06772671886747617
nominal,0.7333333333333333,3103.9558454088806,3192.5507743792477,0.1856179393215091,0.16227646594318512,0.023341473378323985,24.200214467258647,24.21201676167788,-0.011802294419233306
nominal,0.75,3000.0,3103.006806829714,0.1921427251354387,0.1674615930616632,0.024681132073775508,24.13161686397685,24.19739686536008,-0.06578000138323148
nominal,0.7666666666666667,2896.04415459112,3000.03094217572,0.2018664048701316,0.16832147138025877,0.033544933489872836,24.36901087881072,24.182798630783036,0.1862122480276831
nominal,0.7833333333333333,2796.6316784621,2902.774513575988,0.191487444347067,0.16953626975363914,0.021951174593427852,24.068081301758127,24.16821307888662,-0.10013177712849242
nominal,0.8,2706.1073738537634,2794.103237583263,0.1855012986390646,0.16416668872561205,0.02133460991345254,24.15798373696957,24.15363545013833,0.004348286831238113
nominal,0.8166666666666667,2628.4275872613034,2715.943384002589,0.1945123096190278,0.1644188312074487,0.030093478411579083,24.08269152913105,24.13906539016064,-0.05637386102958786
nominal,0.8333333333333334,2566.9872981077806,2639.5631186603205,0.1835683624849192,0.1599296615666451,0.023638700918274108,24.190868477635654,24.124506954273727,0.0663615233619268
nominal,0.85,2524.4717418524237,2586.4291967347995,0.1728464425470299,0.15673301809142892,0.01611342445560099,24.125791632955465,24.109968426400112,0.01582320655535341
nominal,0.8666666666666667,2502.739052315864,2538.5235486568745,0.159666384133021,0.15158122917557007,0.008085154957450935,23.97701903370712,24.09546195471232,-0.11844292100520093
nominal,0.8833333333333333,2502.739052315864,2524.6889333872377,0.145030242874378,0.1560361585594442,-0.011005915685066203,24.118980039266845,24.081004272189787,0.0379757670770573
nominal,0.9,2524.471741852423,2518.2495068927324,0.1605092264386935,0.16522174521358737,-0.00471251877489387,24.100916613895524,24.06668537863993,0.03423123525559291
nominal,0.9166666666666666,2566.987298107781,2537.908494444252,0.1827486683087489,0.1728044740490197,0.0099441942597292,24.02600605138557,24.05252510515335,-0.02651905376778174
nominal,0.9333333333333332,2628.427587261303,2597.2450880401607,0.19087982842818,0.17380359248794344,0.01707623594023655,24.05135621614389,24.03854096867853,0.012815247465361779
nominal,0.95,2706.1073738537634,2642.316935594581,0.1946204819597505,0.18471051122681637,0.009909970732934148,23.85890867745124,24.024747352330543,-0.16583867487930348
nominal,0.9666666666666668,2796.6316784620994,2716.7472734615053,0.2147312839225968,0.19036696586476315,0.02436431805783365,23.97858855481767,24.011154813725696,-0.03256625890802667
nominal,0.9833333333333332,2896.0441545911203,2803.091250686455,0.2213822874929123,0.1950957181379905,0.026286569354921796,24.205583454749597,23.997769556621925,0.2078138981276716
nominal,1.0,2999.9999999999995,2903.5484330027625,0.2233791808317704,0.1967666455342876,0.02661253529748281,24.019017203440143,23.984593094723543,0.03442410871659973
nominal,1.0166666666666666,3103.955845408879,3006.447986055275,0.2289683836216758,0.19765109719945897,0.03131728642221682,24.04646589786608,23.971622127828866,0.07484377003721576
nominal,1.0333333333333334,3203.368321537899,3108.2491647581737,0.227317267421835,0.19740242583534745,0.02991484158648755,23.838648363505428,23.958848639988695,-0.12020027648326703
nominal,1.05,3293.8926261462366,3201.1583340447773,0.2206629505931534,0.19710845196720828,0.023554498625945136,23.922474348658486,23.946260217674297,-0.02378586901581059
nominal,1.0666666666666669,3371.5724127386966,3281.7608114568325,0.2277669896689709,0.1965740372179194,0.031192952451051498,24.06415552978564,23.93384057397572,0.13031495580992214
nominal,1.0833333333333333,3433.0127018922194,3356.895008820642,0.2228472277388115,0.1924861179728336,0.03036110976597789,23.93208911884138,23.92157025349694,0.010518865344437245
nominal,1.1,3475.5282581475767,3419.579642517056,0.1978579940539381,0.18621401878917826,0.011643975264759854,23.960425154997715,23.909427482785624,0.05099767221209106
nominal,1.1166666666666667,3497.2609476841367,3453.158312892168,0.1952926419354573,0.18251324813185793,0.012779393803599381,23.883050993560403,23.897389123596383,-0.014338130035980612
nominal,1.1333333333333333,3497.2609476841367,3480.5885338059898,0.1831081536540127,0.1736803536296641,0.009427800024348593,23.929954356990084,23.885431681569983,0.04452267542010091
nominal,1.15,3475.5282581475767,3471.2404176979303,0.161412924775761,0.16957856483101186,-0.008165640055250861,23.80242853620324,23.873532321261717,-0.07110378505847592
nominal,1.1666666666666667,3433.0127018922194,3458.404279833024,0.153205128772899,0.15979878801424882,-0.006593659241349831,23.80943654823557,23.861669839808748,-0.052233291573177354
nominal,1.1833333333333331,3371.572412738697,3408.6413406726697,0.1600662131808052,0.15571682602494374,0.004349387155861445,23.733488988505616,23.84987478732624,-0.11638579882062317
nominal,1.2,3293.8926261462366,3347.7344820743456,0.1696834982896369,0.1500910093915127,0.019592488898124205,23.75237651775996,23.838147159474104,-0.08577064171414506
nominal,1.2166666666666666,3203.368321537901,3286.4978516992846,0.1754649435617447,0.15999601261878973,0.015468930942954956,23.84638916821709,23.82646627843253,0.019922889784560027
nominal,1.2333333333333334,3103.95584540888,3195.262064621601,0.1911429642443072,0.1631495373176658,0.027993426926641418,23.67281644981799,23.81481341458936,-0.14199696477136925
nominal,1.25,3000.0000000000005,3098.3051871454395,0.1996752986911843,0.1659476092410038,0.03372768945018051,23.839020492489617,23.80317254337472,0.03584794911489553
nominal,1.2666666666666666,2896.04415459112,2998.053452578984,0.1950628278419736,0.16768469353431886,0.027378134307654733,23.68892021919173,23.791530991212568,-0.10261077202083868
nominal,1.2833333333333334,2796.631678462101,2896.38729852154,0.2008433092907539,0.16747950189471353,0.03336380739604036,23.730306671882644,23.779879946612933,-0.04957327473028883
nominal,1.3,2706.107373853764,2789.1031653480773,0.2051065007972871,0.16255659922996046,0.04254990156732663,23.972161052565266,23.768214816356704,0.20394623620856223
nominal,1.3166666666666669,2628.4275872613025,2709.2303869224043,0.194759791803403,0.16225715722060433,0.03250263458279867,23.798496001155257,23.75653541113237,0.041960590022888766
nominal,1.3333333333333333,2566.987298107781,2640.18229654786,0.1872323571564023,0.16012904504867773,0.02710331210772457,23.606392221647592,23.74484595008817,-0.13845372844057735
nominal,1.35,2524.4717418524237,2577.1633237472506,0.1772071587129567,0.15374928424448403,0.023457874468472667,23.758706900849244,23.733154879745943,0.02555202110330157
nominal,1.3666666666666667,2502.739052315864,2542.622725643625,0.1581262704200521,0.15026123988406773,0.007865030535984363,23.69408723456495,23.721474509658066,-0.02738727509311545
nominal,1.3833333333333333,2502.739052315864,2509.901074336836,0.1541571827532064,0.1607980450683382,-0.006640862315131807,23.731611313395373,23.709821732973435,0.021789580421938126
nominal,1.4,2524.4717418524237,2525.699211942805,0.1657191585284415,0.16282284150127385,0.0028963170271676386,23.684932474059018,23.698286708467705,-0.01335423440868766
nominal,1.4166666666666667,2566.9872981077806,2542.897267673921,0.1813665648317838,0.1711980229828224,0.010168541848961377,23.806759380231156,23.68688942500741,0.119869955223745
nominal,1.4333333333333331,2628.4275872613025,2575.601298941797,0.1863993975179315,0.18077317929273806,0.005626218225193436,23.613054249416773,23.67564755613369,-0.06259330671691643
nominal,1.45,2706.107373853763,2645.2584763683744,0.1974142508249394,0.18376329613108475,0.013650954693854661,23.660019277082707,23.66457564037979,-0.004556363297083976
nominal,1.4666666666666666,2796.6316784620985,2724.79515249676,0.2129245077013655,0.1877754422052141,0.025149065496151396,23.70981748146174,23.653684389614572,0.05613309184716897
nominal,1.4833333333333334,2896.0441545911194,2812.2296869935394,0.2195958302700109,0.1921530205903076,0.027442809679703306,23.56119773815985,23.64298016069164,-0.0817824225317878
nominal,1.5,2999.9999999999995,2911.706365242185,0.2286895277299944,0.19413968328512266,0.03454984444487175,23.693849998499637,23.63246461926273,0.061385379236906346
nominal,1.5166666666666666,3103.95584540888,3003.239803204089,0.2319024675316814,0.19868417457631693,0.033218292955364465,23.63478414272642,23.62213461593401,0.012649526792412047
nominal,1.5333333333333334,3203.368321537901,3109.7118653146263,0.2258115534906929,0.19693141687978633,0.028880136610906576,23.463195451909403,23.61198228443305,-0.14878683252364766
nominal,1.55,3293.892626146236,3194.3672798893517,0.2285249988164784,0.1992952613663017,0.02922973745017668,23.5780541834745,23.60199535978532,-0.023941176310820822
nominal,1.5666666666666669,3371.572412738697,3289.4777694894733,0.2264760446744081,0.19408907450492072,0.032386970169487383,23.627561352457235,23.59215770252091,0.035403649936323944
nominal,1.5833333333333333,3433.012701892219,3350.189631731532,0.2159901052445102,0.1946453382216099,0.021344767022900307,23.537954646870112,23.58245000357804,-0.0444953567079267
nominal,1.6,3475.5282581475767,3424.071098368603,0.2057470553178498,0.18476771050669621,0.020979344811153572,23.589074416892934,23.57285063474112,0.016223782151815413
nominal,1.6166666666666667,3497.260947684136,3456.8908124047034,0.2030421182631356,0.18131133384442655,0.021730784418709043,23.634873668193283,23.56333660191221,0.07153706628107415
nominal,1.6333333333333333,3497.2609476841367,3476.519944566028,0.1774524726824696,0.17499049326150484,0.002461979420964766,23.45385931068459,23.55388455379844,-0.1000252431138513
nominal,1.65,3475.5282581475763,3481.697849745301,0.1727644679281925,0.16621113318222985,0.006553334745962647,23.54758485350057,23.544471796948457,0.003113056552113136
nominal,1.6666666666666667,3433.0127018922194,3460.20711472323,0.1533422270273532,0.1592182512974612,-0.005876024270107999,23.43554079911897,23.53507726942784,-0.0995364703088697
nominal,1.6833333333333331,3371.5724127386966,3410.6200258980552,0.1559766657979915,0.15507966317073998,0.0008970026272515086,23.550647887967465,23.52573166122319,0.024916226744274184
nominal,1.7,3293.892626146237,3360.7051050752543,0.165341995326726,0.15426772181955678,0.011074273507169219,23.347102750899182,23.51643510681683,-0.16933235591764628
nominal,1.7166666666666666,3203.3683215379,3265.078098791271,0.1835564844965986,0.15309856843509376,0.03045791606150483,23.632082122314472,23.507167066170187,0.12491505614428533
nominal,1.7333333333333334,3103.9558454088806,3198.3364846012555,0.1991215990226401,0.16413954127793426,0.034982057744705836,23.471033808415765,23.497908946418978,-0.02687513800321284
nominal,1.75,3000.0000000000005,3097.426901454631,0.2117549346763373,0.16566478961391917,0.046090145062418125,23.5567477047032,23.48864485871562,0.06810284598757832
nominal,1.7666666666666666,2896.0441545911217,2995.9772697801254,0.2004887019360686,0.16701613516990654,0.03347256676616206,23.48048108193764,23.479362264188413,0.0011188177492265083
nominal,1.7833333333333334,2796.631678462101,2889.015264473888,0.1992066858330679,0.16510560927408666,0.03410107655898123,23.476770965306617,23.47005248504146,0.0067184802651567566
nominal,1.8,2706.107373853765,2800.9341306510287,0.1984461372454635,0.16636632678222452,0.03207981046323899,23.38007962477713,23.460711060747016,-0.08063143596988454
nominal,1.8166666666666669,2628.427587261303,2713.6924905430824,0.1913448855231475,0.16369401369591766,0.027650871827229834,23.44909933716734,23.45133793368976,-0.002238596522420977
nominal,1.8333333333333333,2566.98729810778,2642.336895955741,0.1903808102147924,0.16082285459997886,0.02955795561481353,23.40743029866721,23.44193745372637,-0.0345071550591598
nominal,1.85,2524.4717418524237,2582.8749328510653,0.1727121312248305,0.15558849803755795,0.017123633187272558,23.51646536595034,23.432518197106862,0.0839471688434763
nominal,1.8666666666666667,2502.739052315864,2543.2233056946434,0.1619011734444239,0.1500678451517602,0.011833328292663703,23.550154690710716,23.423092602138773,0.12706208857194312
nominal,1.8833333333333333,2502.739052315864,2517.343570044344,0.1464741833310982,0.1584014628598324,-0.01192727952873418,23.44544035376178,23.41367768976054,0.031762664001238505
nominal,1.9,2524.4717418524237,2526.245335984809,0.17059778638256,0.16264698232524719,0.007950804057312827,23.25389987134098,23.404363745578905,-0.15046387423792495
nominal,1.9166666666666667,2566.98729810778,2554.703657929501,0.1765639572437868,0.16739620892135695,0.009167748322429836,23.4282742697155,23.395170884340285,0.03310338537521673
nominal,1.9333333333333331,2628.427587261302,2595.097155382907,0.1920810231620618,0.17449525525722756,0.017585767904834237,23.43328065540441,23.38611690452156,0.04716375088284863
nominal,1.95,2706.1073738537616,2650.9157494221663,0.2050221529712642,0.18194157926590732,0.023080573705356877,23.473240969315498,23.37721646865475,0.09602450066074653
nominal,1.9666666666666663,2796.6316784621,2703.315664917139,0.2043754246233156,0.19469212174447306,0.009683302878842531,23.40462189975275,23.36848041167747,0.03614148807528039
nominal,1.9833333333333332,2896.044154591121,2820.0155433791824,0.2213409929152195,0.18964587169494648,0.031695121220273015,23.392558106739564,23.359915212589065,0.03264289415049859
nominal,2.0,2999.9999999999995,2897.5767626475754,0.2259974324586934,0.19868960249533307,0.027307829963360314,23.29214729075113,23.351522658270927,-0.05937536751979522
nominal,2.0166666666666666,3103.95584540888,3007.262229157181,0.2255131877560611,0.19738890013437294,0.02812428762168817,23.259972709039943,23.343299719649647,-0.08332701060970393
nominal,2.033333333333333,3203.368321537899,3096.119663562032,0.2320620771655769,0.201308285899922,0.03075379126565489,23.39408529726509,23.33523864987082,0.058846647394268814
nominal,2.05,3293.892626146236,3196.4189822036524,0.232820520405224,0.19863458604221076,0.03418593436301323,23.44566926333624,23.327327302482303,0.118341960853936
nominal,2.066666666666667,3371.572412738696,3285.8085626144834,0.2239317335664757,0.19527060772462446,0.028661125841851237,23.38544990619776,23.319549655647663,0.06590025055009718
nominal,2.083333333333333,3433.0127018922194,3360.8087372644445,0.2189223960684689,0.19122584556879596,0.02769655049967293,23.28189920002454,23.311886517056347,-0.029987317031807237
nominal,2.1,3475.5282581475767,3409.042496047914,0.2004615708669092,0.18960711953774706,0.01085445132916213,23.222632761514067,23.304316374368334,-0.08168361285426684
nominal,2.1166666666666667,3497.2609476841367,3458.869699577209,0.1961034547165561,0.1806741059605756,0.01542934875598051,23.3461071219324,23.29681634849222,0.04929077344017685
nominal,2.1333333333333333,3497.2609476841367,3482.5028653280106,0.1871211359293378,0.17306391352043715,0.014057222408900644,23.30558520613929,23.289363202279105,0.016222003860185907
nominal,2.15,3475.5282581475767,3473.6128743208724,0.1716636769099789,0.1688146023705085,0.0028490745394704198,23.336126465060904,23.28193435556552,0.05419210949538211
nominal,2.1666666666666665,3433.0127018922194,3450.4111863786416,0.1513150574254939,0.16237266999101246,-0.01105761256551857,23.31791641591863,23.274508858855278,0.04340755706335386
nominal,2.183333333333333,3371.572412738698,3425.365465330404,0.152230417939016,0.1503314363407919,0.0018989815982241032,23.38487867904913,23.26711751372992,0.11776116531920877
nominal,2.2,3293.892626146237,3360.7864712829605,0.1688700371692739,0.15429392281629573,0.014576114352978176,23.350339331204093,23.259760565429755,0.09057876577433888
nominal,2.216666666666667,3203.368321537901,3278.0554900576826,0.1805923866309245,0.15727746033428847,0.023314926296636035,23.16324822679808,23.25241758384352,-0.08916935704544215
nominal,2.2333333333333334,3103.955845408879,3205.245112488981,0.1870017402198489,0.16636421097632725,0.020637529243521635,23.359894097741392,23.24507008520976,0.11482401253163133
nominal,2.25,3000.0000000000005,3093.557863277284,0.1888701179805053,0.16441890806769174,0.02445120991281355,23.1142122727637,23.23770228896547,-0.12349001620176736
nominal,2.2666666666666666,2896.0441545911203,2996.7236615564007,0.1958155476803053,0.1672564832093144,0.02855906447099088,23.328405200163303,23.230301763711388,0.09810343645191466
nominal,2.283333333333333,2796.631678462101,2899.297256037248,0.2024904772877353,0.1684165467629584,0.03407393052477692,23.264432784185733,23.222859938318013,0.041572845867719366
nominal,2.3,2706.107373853764,2805.368167816196,0.204488807270657,0.16779414548706784,0.036694661783589155,23.19363850742901,23.215372458123998,-0.02173395069498696
nominal,2.316666666666667,2628.427587261303,2712.9909750069965,0.1936221584500351,0.1634681164003267,0.030154042049708396,23.12874919863164,23.20783937058641,-0.0790901719547712
nominal,2.333333333333333,2566.987298107781,2639.5415369732123,0.1930127795328979,0.1599227119775038,0.03309006755539409,23.192389449661672,23.2002651298463,-0.00787568018462892
nominal,2.35,2524.4717418524237,2589.59056520305,0.1734461740019618,0.15775102061683138,0.015695153385130417,23.295733955601357,23.19265841565589,0.10307553994546481
nominal,2.3666666666666667,2502.739052315864,2531.112486142256,0.1526306571718213,0.15396768947957026,-0.0013370323077489532,23.141578102564196,23.18503176904868,-0.0434536664844849
nominal,2.3833333333333333,2502.739052315864,2527.8757730617017,0.1511532517265235,0.15500995396822406,-0.003856702241700566,23.25441491871757,23.177402312918623,0.07701260579894509
nominal,2.4,2524.471741852423,2530.9630368101284,0.1515262821794309,0.16112782016414456,-0.009601537984713665,23.05644570045054,23.169860434063303,-0.113414733612764
nominal,2.4166666666666665,2566.9872981077806,2540.988575135863,0.1896996766862683,0.17181264726451367,0.01788702942175463,23.306565703480818,23.162426347661047,0.144139355819771
nominal,2.433333333333333,2628.427587261302,2581.870925478672,0.1901086700942057,0.17875427649416567,0.011354393600040036,23.02710148394394,23.155117951867418,-0.12801646792347654
nominal,2.45,2706.107373853763,2650.757208275005,0.1985672609432861,0.18199263161548698,0.01657462932779913,23.1985786413141,23.147950008145514,0.05062863316858568
nominal,2.466666666666667,2796.6316784621,2720.852789555991,0.2206516361133478,0.1890449352965962,0.0316067008167516,23.221534311300974,23.14093344962205,0.08060086167892422
nominal,2.4833333333333334,2896.044154591119,2804.16827626138,0.2287751861147698,0.19474890163551406,0.034026284479255736,23.04941236868205,23.134074852749063,-0.08466248406701382
nominal,2.5,2999.9999999999995,2901.0294085999603,0.2237149074933343,0.19757780476148856,0.026137102731845746,23.05701533083701,23.127376101129727,-0.07036077029271581
nominal,2.5166666666666666,3103.955845408878,3000.6103882518787,0.2172532072248117,0.1995308810227692,0.017722326202042504,23.01059351953917,23.120834261687005,-0.11024074214783397
nominal,2.533333333333333,3203.368321537901,3110.2260586599214,0.2329695814727639,0.19676583981108575,0.03620374166167814,23.17704638890011,23.114441682842894,0.0626047060572148
nominal,2.55,3293.8926261462348,3201.663871790149,0.2257199792524747,0.196945662116343,0.028774317136131683,23.01836483812541,23.10818631270709,-0.08982147458167944
nominal,2.566666666666667,3371.572412738696,3288.055358048677,0.2263688662002447,0.1945471098315309,0.031821756368713816,23.22620263290557,23.102052223295768,0.1241504096098005
nominal,2.583333333333333,3433.0127018922185,3359.4476205103574,0.2135112529651731,0.19166414319431577,0.021847109770857326,22.951404566665094,23.096020315447088,-0.14461574878199457
nominal,2.6,3475.5282581475767,3418.827826476436,0.2020598318048012,0.18645611351355967,0.01560371829124152,23.0397903908602,23.090069169271143,-0.05027877841094153
nominal,2.6166666666666667,3497.2609476841367,3457.7765272887764,0.198033202478634,0.18102612191869652,0.017007080559937493,23.048403384846864,23.08417599743326,-0.035772612586395525
nominal,2.6333333333333333,3497.2609476841367,3480.24297742859,0.1888677922353204,0.1737916273607696,0.015076164874550796,23.19426523795199,23.078317653853084,0.1159475840989046
nominal,2.65,3475.5282581475763,3484.5020825965,0.1694537744654812,0.16530813305649106,0.004145641408990153,23.05502931850434,23.072471648752693,-0.017442330248353954
nominal,2.6666666666666665,3433.0127018922203,3455.959447972824,0.1473713897934165,0.1605860562599038,-0.013214666466487307,23.064758425475517,23.066617122343544,-0.0018586968680267546
nominal,2.683333333333333,3371.572412738698,3402.4938251591093,0.1604051983212238,0.15769640745640504,0.002708790864818761,23.12842361392057,23.060784965242025,0.06763864867854608
nominal,2.7,3293.892626146237,3343.094209600731,0.174223745082183,0.15140321981464794,0.022820525267535058,23.115283916650213,23.05497551105552,0.06030840559469297
nominal,2.716666666666667,3203.3683215379,3276.704653895819,0.1756768112321085,0.15684247319565167,0.018834338036456816,23.113534041503875,23.04916841737709,0.06436562412678626
nominal,2.7333333333333334,3103.955845408883,3193.079280030948,0.1825093882495649,0.16244665176414277,0.020062736485422117,23.13857837255533,23.043345287491828,0.09523308506350148
nominal,2.75,2999.999999999999,3100.4368604560423,0.1973253353969868,0.16663403628527945,0.030691299111707343,22.910378622096125,23.037490427230424,-0.1271118051342981
nominal,2.7666666666666666,2896.044154591122,2997.172319012256,0.2011556802741433,0.16740095685346157,0.033754723420681726,23.180351075549225,23.03159149093936,0.14875958460986638
nominal,2.783333333333333,2796.6316784621013,2898.3657421429207,0.2016936971993057,0.16811658694922693,0.03357711025007876,22.983502761236075,23.02563999259177,-0.0421372313556958
nominal,2.8,2706.107373853764,2800.621341244918,0.1957874085906385,0.1662656044499381,0.02952180414070041,23.064613491743856,23.019631661990697,0.044981829753158564
nominal,2.816666666666667,2628.427587261303,2712.2618007298724,0.1898102862242949,0.16323331262372634,0.02657697360056857,22.99324961618029,23.013566630424112,-0.020317014243822484
nominal,2.833333333333333,2566.9872981077806,2642.7770515483744,0.1785211337705556,0.16096459053154474,0.017556543239010847,23.11373992058317,23.00744943523522,0.1062904853479516
