dataset,time_h,battery_temp_measured,battery_temp_nominal_ref,battery_residual_c,electronics_temp_measured,electronics_temp_nominal_ref,electronics_residual_c
nominal,0.7,22.94488348020368,22.88400733298124,0.06087614722243728,24.62578745246267,24.85491640332248,-0.22912895085980978
nominal,0.7166666666666667,22.958821146171115,22.89973051389178,0.059090632279335864,24.713731105436658,24.87189054538205,-0.1581594399453934
nominal,0.7333333333333333,22.939044263649595,22.91575646163588,0.02328780201371572,24.911771333670497,24.88833124440063,0.023440089269868736
nominal,0.75,22.82626016652008,22.93211377471792,-0.10585360819784029,24.891723691413468,24.904224594445424,-0.012500903031956057
nominal,0.7666666666666667,23.08170151669304,22.948805457649343,0.1328960590436985,25.00525437256488,24.919574974308222,0.0856793982566586
nominal,0.7833333333333333,22.920037941395968,22.96580788449165,-0.0457699430956815,24.945192945661912,24.93440490122761,0.010788044434303146
nominal,0.8,23.03548985411667,22.983071069835397,0.052418784281272224,24.976381509446057,24.9487540915132,0.02762741793285528
nominal,0.8166666666666667,23.01434456447461,23.000520421268742,0.013824143205866335,25.03869107766773,24.962677769130146,0.0760133085375827
nominal,0.8333333333333334,22.978685910672024,23.01806002789448,-0.03937411722245798,25.028361021742743,24.976244296169533,0.05211672557321023
nominal,0.85,22.80221578088328,23.035577392868102,-0.2333616119848223,24.92170578475207,24.989532228767587,-0.06782644401551607
nominal,0.8666666666666667,23.18830795371658,23.05294936475964,0.1353585889569402,25.01183959299012,25.00262692714671,0.009212665843410406
nominal,0.8833333333333333,23.24212586864353,23.070048885526933,0.1720769831165967,24.877398716401096,25.0156168679388,-0.13821815153770345
nominal,0.9,23.026252001911317,23.086752073192187,-0.060500071280870316,24.975199796125345,25.0285898199627,-0.05339002383735547
nominal,0.9166666666666666,23.23501127648613,23.102945110933312,0.1320661655528177,25.00735043550899,25.04162905059543,-0.034278615086439146
nominal,0.9333333333333332,23.14986174033863,23.114984150934,0.034877589404629816,25.23391098455234,25.03880972853971,0.19510125601263084
nominal,0.95,23.125031082781348,23.12761736757673,-0.002586284795381033,25.067714501352565,25.03632368020681,0.031390821145755865
nominal,0.9666666666666668,23.33467674574408,23.140953629501126,0.19372311624295335,25.14481895446973,25.034219617479003,0.11059933699072744
nominal,0.9833333333333332,23.12114655288852,23.15507240127692,-0.03392584838840307,25.13891519043097,25.03253003715753,0.10638515327343967
nominal,1.0,23.228097019872116,23.17001931033913,0.05807770953298785,25.02559147742101,25.03126979686028,-0.00567831943926933
nominal,1.0166666666666666,23.22245599255021,23.185802851826487,0.03665314072372183,25.00181058851146,25.03043546186703,-0.02862487335556807
nominal,1.0333333333333334,23.05288650552343,23.20239258854615,-0.14950608302272173,25.166391674439637,25.030005451458244,0.13638622298139325
nominal,1.05,23.263207587418165,23.2197191602718,0.04348842714636447,24.97398374974621,25.029940978351163,-0.055957228604953
nominal,1.0666666666666669,23.27214084245858,23.23767631983497,0.03446452262360822,25.097020341986106,25.030187740175307,0.06683260181079831
nominal,1.0833333333333333,23.23699067145994,23.25612507012945,-0.019134398669510944,25.171060428268127,25.030678289061477,0.14038213920665044
nominal,1.1,23.180787592167096,23.27489980175959,-0.09411220959249533,24.98647855497874,25.03133497578157,-0.044856420802830144
nominal,1.1166666666666667,23.21515956982176,23.293816147332176,-0.0786565775104151,24.863426524642648,25.032073339766058,-0.1686468151234095
nominal,1.1333333333333333,23.211826495647568,23.31268009984188,-0.1008536041943131,25.10349076092857,25.032805796838662,0.07068496408990654
nominal,1.15,23.30058949084925,23.33129781268271,-0.030708321833458285,24.95809270546081,25.033445463496548,-0.07535275803573782
nominal,1.1666666666666667,23.272931898359143,23.349485426102117,-0.07655352774297342,25.12392840699814,25.033909950596144,0.0900184564019959
nominal,1.1833333333333331,23.360280234441888,23.367078260040326,-0.006798025598438784,25.060328541849767,25.03412496064233,0.0262035812074366
nominal,1.2,23.42028421096154,23.383938777177637,0.03634543378390376,24.79303533488179,25.034027531461778,-0.24099219657998816
nominal,1.2166666666666666,23.31621650322416,23.39996284363268,-0.08374634040851703,25.05711362132723,25.03356878449624,0.023544836830989624
nominal,1.2333333333333334,23.37272331996384,23.41508398060992,-0.04236066064608224,24.980657216316363,25.032716057601903,-0.052058841285539614
nominal,1.25,23.366516731584426,23.429275485228118,-0.06275875364369199,24.967792800830864,25.031454329141088,-0.06366152831022376
nominal,1.2666666666666666,23.4660780888981,23.442550477739275,0.02352761115882629,24.887413427586417,25.029786871126323,-0.14237344353990622
nominal,1.2833333333333334,23.60007796741152,23.45496008250941,0.14511788490210975,24.983669860714187,25.02773510287116,-0.04406524215697161
nominal,1.3,23.60285431841326,23.466590054432928,0.1362642639803333,24.92127904629237,25.02533765154361,-0.10405860525123956
nominal,1.3166666666666669,23.44893391727436,23.477556212258428,-0.028622294984067764,25.00365627657808,25.022648660680304,-0.018992384102222815
nominal,1.3333333333333333,23.505195069744804,23.487999036501098,0.017196033243706665,24.98600290438044,25.01973542058729,-0.0337325162068467
nominal,1.35,23.48066046867133,23.498077742051827,-0.017417273380495146,25.183464185301958,25.01667542419,0.16678876111195606
nominal,1.3666666666666667,23.47558489053054,23.5079640609592,-0.032379170428658455,24.844356712088768,25.013552977005745,-0.1691962649169767
nominal,1.3833333333333333,23.56604257297169,23.517835889419132,0.048206683552557195,24.958183639781996,25.01045550939896,-0.05227186961696262
nominal,1.4,23.5628059469981,23.527870884742057,0.034935062256042926,25.245729980559588,25.00746975229118,0.23826022826840898
nominal,1.4166666666666667,23.486107767090427,23.538240058954155,-0.05213229186372814,24.961137196170885,25.00467794346528,-0.04354074729439361
nominal,1.4333333333333331,23.524525264741847,23.549101414743134,-0.024576150001287544,25.097359595580595,25.002154230266605,0.0952053653139906
nominal,1.45,23.54048324162778,23.56059370707966,-0.02011046545188222,25.11125801508592,24.99996142591989,0.11129658916603091
nominal,1.4666666666666666,23.6286853776698,23.57283048174238,0.05585489592742121,24.97599464965329,24.998148261226376,-0.02215361157308493
nominal,1.4833333333333334,23.46430553226361,23.585894624674022,-0.12158909241041371,24.84039945696806,24.99674725175493,-0.15634779478686767
nominal,1.5,23.449450912674877,23.599114781665207,-0.14966386899033068,24.919484629551363,25.01177327374089,-0.09228864418952654
nominal,1.5166666666666666,23.61761611971707,23.611788686623527,0.005827433093543277,25.08196879281901,25.0270949109326,0.05487388188640807
nominal,1.5333333333333334,23.39922569520528,23.623952550739364,-0.22472685553408311,25.14286616469644,25.042691624931287,0.10017453976515256
nominal,1.55,23.687296212014825,23.63566645480468,0.05162975721014362,25.02135399277785,25.05852566243642,-0.03717166965856933
nominal,1.5666666666666669,23.760615851307364,23.64701098295182,0.1136048683555444,24.98245870700697,25.07454374678788,-0.09208503978091187
nominal,1.5833333333333333,23.72177400868395,23.65808338034673,0.06369062833721983,25.12475858842136,25.09067944762115,0.03407914080021257
nominal,1.6,23.804915515523927,23.66899345549437,0.1359220600295572,25.13237746675836,25.10685612507277,0.025521341685589505
nominal,1.6166666666666667,23.5495941533796,23.67985936506305,-0.1302652116834473,25.117870608681265,25.122990319862925,-0.005119711181659881
nominal,1.6333333333333333,23.67051193847765,23.69080333695721,-0.02029139847956074,25.030752721355928,25.13899544109476,-0.1082427197388327
nominal,1.65,23.689678861245127,23.70194732499464,-0.01226846374951407,25.254355729188585,25.15478559059859,0.0995701385899963
nominal,1.6666666666666667,23.7513365639571,23.713408560520584,0.03792800343651592,25.29901246784188,25.17027935668137,0.12873311116051056
nominal,1.6833333333333331,23.667505568938235,23.725294979746,-0.05778941080776434,25.210691892975863,25.185403411478877,0.025288481496986037
nominal,1.7,23.62375765875237,23.737700558861533,-0.11394290010916208,25.151971642305085,25.200095754691628,-0.04812411238654235
nominal,1.7166666666666666,23.738939586248765,23.75070067179128,-0.011761085542513428,25.335727444833097,25.214308461940245,0.1214189828928518
nominal,1.7333333333333334,23.67491307614345,23.764347680751207,-0.08943460460775654,25.19538361712405,25.22800981762636,-0.032626200502310354
nominal,1.75,23.769337191798638,23.778667056763982,-0.009329864965344825,25.25429152168996,25.241185739085346,0.013105782604615257
nominal,1.7666666666666666,23.744679366924355,23.79365438521448,-0.048975018290125405,25.34470056578024,25.253840429791023,0.09086013598921738
nominal,1.7833333333333334,23.875930890457774,23.80927362359682,0.06665726686095397,25.167794291083517,25.265996233066545,-0.09820194198302801
nominal,1.8,23.784762560289856,23.82545693516711,-0.0406943748772548,25.21920527920413,25.27769269269743,-0.058487413493299556
nominal,1.8166666666666669,23.64624717880604,23.842106322845737,-0.19585914403969795,25.28775293221196,25.288984861504893,-0.001231929292934808
nominal,1.8333333333333333,23.74189998234416,23.85909714163424,-0.1171971592900789,25.190608546016545,25.299940931805285,-0.10933238578873983
nominal,1.85,23.82051050391845,23.876283392667972,-0.05577288874952302,25.26980042859278,25.310639291318253,-0.040838862725472325
nominal,1.8666666666666667,23.739940314175502,23.893504521168115,-0.15356420699261264,25.36013430372897,25.32116513319697,0.038969170531999
nominal,1.8833333333333333,23.78289163481464,23.91059327931166,-0.12770164449701937,25.338598726440143,25.33160676834066,0.006991958099483497
nominal,1.9,24.043134872409077,23.92738409660696,0.11575077580211612,25.485681976817677,25.342051801161343,0.14363017565633385
nominal,1.9166666666666667,23.886576420120463,23.94372134204014,-0.057144921919675795,25.335967551749512,25.352583335944484,-0.016615784194971894
nominal,1.9333333333333331,24.00429927922734,23.959466872630024,0.044832406597315355,25.47980713316069,25.36327637960597,0.11653075355471998
nominal,1.95,24.06110320443959,23.974506340597877,0.08659686384171295,25.395355571344044,25.37419459806454,0.02116097327950328
nominal,1.9666666666666663,23.6956944272426,23.988753864827878,-0.29305943758527775,25.423676141632377,25.385387567993877,0.03828857363849991
nominal,1.9833333333333332,24.13920894131228,24.002154842450864,0.13705409886141595,25.34848563091102,25.396888644068287,-0.04840301315726592
nominal,2.0,24.00371411406087,24.0146868592303,-0.010972745169429032,25.40515246129673,25.40871353491574,-0.0035610736190108128
nominal,2.0166666666666666,24.01574063499148,24.026358828053738,-0.010618193062256864,25.44317185185867,25.42085965001805,0.022312201840620105
nominal,2.033333333333333,24.08158989228596,24.03720862134765,0.04438127093831312,25.479643226707328,25.43330624610406,0.046336980603268074
nominal,2.05,24.08040356564298,24.04729955014336,0.03310401549961739,25.415753390692768,25.446015366639813,-0.030261975947045272
nominal,2.066666666666667,24.09198808927311,24.056716072970477,0.035272016302631215,25.535615820536076,25.458933533357648,0.07668228717842851
nominal,2.083333333333333,24.12895013206262,24.065559094289245,0.06339103777337485,25.47229344501835,25.471994115898354,0.00029932911999708267
nominal,2.1,24.21817162504908,24.07394114593045,0.14423047911862952,25.435045801628068,25.48512027600376,-0.050074474375691125
nominal,2.1166666666666667,24.14395185002022,24.08198165347197,0.061970196548248424,25.532215893705736,25.498228357586463,0.03398753611927319
nominal,2.1333333333333333,24.093408385877144,24.089802393197363,0.0036059926797804565,25.51076827729408,25.51123157451651,-0.0004632972224314358
nominal,2.15,24.09738389899877,24.097523164143105,-0.00013926514433393322,25.622657466649045,25.52404383495297,0.09861363169607529
nominal,2.1666666666666665,24.115450238159088,24.105257649421823,0.01019258873726514,25.46035118927815,25.536583535080915,-0.07623234580276517
nominal,2.183333333333333,24.09270257177036,24.11310943021424,-0.020406858443880793,25.559741931908626,25.548777156451223,0.010964775457402709
nominal,2.2,24.165640826631225,24.121168144811698,0.04447268181952779,25.545193999268,25.5605625097042,-0.015368510436200467
nominal,2.216666666666667,24.175008217767903,24.129505845733156,0.04550237203474694,25.71640407860537,25.571891482912715,0.14451259569265318
nominal,2.2333333333333334,24.160852289907638,24.13817368529672,0.022678604610916864,25.714633494205188,25.582732174431047,0.13190131977414055
nominal,2.25,24.15339078354315,24.147199135175157,0.006191648367991576,25.604109889596824,25.5930703170356,0.011039572561223565
nominal,2.2666666666666666,24.157450868616152,24.15660030594384,0.000850562672312094,25.682403156409244,25.60290993111768,0.07949322529156433
nominal,2.283333333333333,24.290551963377755,24.166355963696372,0.12419599968138328,25.72528311002304,25.612273178382587,0.11300993164045181
nominal,2.3,24.096955915052387,24.17641586056489,-0.0794599455125038,25.751555929231756,25.621199422450943,0.13035650678081367
nominal,2.316666666666667,24.194604014887865,24.186705143253864,0.007898871634001381,25.74311158529605,25.62974353742038,0.11336804787566734
nominal,2.333333333333333,24.173544705330208,24.19712764154769,-0.023582936217483308,25.619555963661927,25.63797353831345,-0.018417574651522273
nominal,2.35,24.181263258393766,24.2075706008394,-0.026307342445633708,25.577382369356688,25.64596763697435,-0.0685852676176637
nominal,2.3666666666666667,24.218290238645256,24.21791061348311,0.000379625162146624,25.825690352392805,25.65381085208782,0.17187950030498556
nominal,2.3833333333333333,24.189595775470004,24.22802036675806,-0.038424591288055865,25.76349569080456,25.66159132148038,0.10190436932418123
nominal,2.4,24.2488370377938,24.23777572553593,0.011061312257869105,25.6695304625514,25.669396477875942,0.00013398467545755466
nominal,2.4166666666666665,24.09633005658569,24.247062621362996,-0.15073256477730723,25.578793452014285,25.67730925524537,-0.09851580323108422
nominal,2.433333333333333,24.06142391497857,24.2522369563011,-0.19081304132253152,25.6577164729116,25.66940449155245,-0.011688018640850117
nominal,2.45,24.299793851985832,24.25804665611163,0.04174719587420128,25.529824786699745,25.66187368511545,-0.13204889841570377
nominal,2.466666666666667,24.301136716511195,24.264600342304817,0.036536374206377786,25.716061760395835,25.654765222348374,0.06129653804746127
nominal,2.4833333333333334,24.46802569388209,24.271977233803792,0.19604846007829835,25.5253112891057,25.64811127718795,-0.12279998808224946
nominal,2.5,24.26998304320973,24.28022271387084,-0.010239670661110978,25.57687002492989,25.641926386970447,-0.06505636204055776
nominal,2.5166666666666666,24.240437288125115,24.289345034937007,-0.04890774681189214,25.617611131537718,25.63620679925632,-0.018595667718603437
nominal,2.533333333333333,24.43180908649617,24.299313518558005,0.13249556793816453,25.626487001377985,25.63093061814842,-0.0044436167704340335
nominal,2.55,24.252393835480216,24.310058564703585,-0.05766472922336874,25.682012780769437,25.626058743707816,0.055954037061621165
nominal,2.566666666666667,24.242221104794385,24.32147368784017,-0.0792525830457862,25.62419509754172,25.62153656340911,0.002658534132610413
nominal,2.583333333333333,24.28032200347104,24.33341965392661,-0.05309765045557313,25.721783602954847,25.617296321709404,0.1044872812454436
nominal,2.6,24.4974098837679,24.345730618053977,0.15167926571392343,25.53356896523865,25.61326006416832,-0.07969109892966841
nominal,2.6166666666666667,24.309998730858503,24.3582219787288,-0.04822324787029686,25.70927666069316,25.60934302744571,0.0999336332474492
nominal,2.6333333333333333,24.43690764970829,24.37069949625012,0.06620815345817022,25.67048222757472,25.60545732701688,0.06502490055784094
nominal,2.65,24.385304624323958,24.3829690927125,0.0023355316114574975,25.54154083652145,25.60151578143334,-0.059974944911889594
nominal,2.6666666666666665,24.474430543973707,24.394846678451728,0.07958386552197894,25.60348255080118,25.59743570598944,0.006046844811738339
nominal,2.683333333333333,24.36226195386535,24.406167344875843,-0.043905391010493844,25.55368522480554,25.59314250999248,-0.039457285186937696
nominal,2.7,24.32025820802326,24.416793327504134,-0.09653511948087257,25.593921103099312,25.588572940417123,0.005348162682189184
nominal,2.716666666666667,24.54991046006749,24.426620266657224,0.12329019341026637,25.30587840210708,25.583677830179937,-0.27779942807285707
nominal,2.7333333333333334,24.61920404306932,24.43558145909632,0.18362258397300124,25.5581300365526,25.57842423092013,-0.020294194367529883
nominal,2.75,24.287361544309608,24.44364997884359,-0.1562884345339839,25.595673839965663,25.57279683707277,0.022877002892894183
nominal,2.7666666666666666,24.34336212301129,24.45083872439306,-0.1074766013817694,25.654452999402707,25.566798638994555,0.08765436040815189
nominal,2.783333333333333,24.435818143874226,24.457198599683277,-0.02138045580905157,25.4806625002346,25.560450776596447,-0.07978827636184604
nominal,2.8,24.38958660236354,24.462815140503743,-0.07322853814020291,25.64538463010705,25.55379159987909,0.0915930302279584
nominal,2.816666666666667,24.514421714032554,24.467803947812826,0.04661776621972891,25.509253767050755,25.546874977429106,-0.03762121037835087
nominal,2.833333333333333,24.558505290683375,24.472305285642165,0.08620000504120995,25.501799274287844,25.5397679268021,-0.0379686525142553
nominal,2.85,24.55939026080465,24.476478153698046,0.0829121071066048,25.573033179118664,25.532547670355093,0.040485508763570266
nominal,2.8666666666666667,24.62785520936085,24.480494070135546,0.14736113922530336,25.647901636192582,25.525298245201515,0.12260339099106687
nominal,2.8833333333333333,24.37587393258136,24.48453071854042,-0.10865678595905948,25.55174690931815,25.518106815449165,0.03364009386898559
nominal,2.9,24.6749973010281,24.48876554488861,0.18623175613948817,25.57132509252363,25.51105984789298,0.060265244630649306
nominal,2.9166666666666665,24.44420378964328,24.49336935113983,-0.049165561496550936,25.44617417802771,25.504239318302268,-0.058065140274557336
nominal,2.933333333333333,24.72147311531665,24.498499931175697,0.22297318414095102,25.340926072461848,25.497719114104896,-0.15679304164304853
nominal,2.95,24.507098051116213,24.504295832413625,0.0028022187025875667,25.469839174865605,25.491561790687477,-0.021722615821872182
nominal,2.966666666666667,24.60298546896382,24.51087039432434,0.0921150746394801,25.5512817759206,25.48581582307582,0.06546595284477874
nominal,2.9833333333333334,24.509961419457834,24.51830629778049,-0.008344878322656513,25.43651470265661,25.48051347310958,-0.04399877045296918
nominal,3.0,24.66980253296896,24.52593198473304,0.14387054823591683,25.477266599319236,25.4916693653247,-0.014402766005463974
nominal,3.0166666666666666,24.58403481132061,24.53304498647295,0.05098982484765813,25.492629420358654,25.50315183378374,-0.010522413425086086
nominal,3.033333333333333,24.57541325506076,24.539681312789693,0.035731942271066686,25.611236149724565,25.51494009239962,0.0962960573249454
nominal,3.05,24.40987500765377,24.545900844282706,-0.13602583662893508,25.384282501946384,25.526996142165007,-0.14271364021862354
nominal,3.066666666666667,24.53550406642972,24.551783966092977,-0.016279899663256714,25.748866337701187,25.539266462678643,0.20959987502254407
nominal,3.083333333333333,24.59042207945477,24.557427725589044,0.03299435386572469,25.62944533481264,25.55168438178478,0.0777609530278589
nominal,3.1,24.56067320713266,24.562941734665223,-0.002268527532564235,25.50191900449654,25.564173019763093,-0.06225401526655361
nominal,3.1166666666666667,24.450296047766,24.56844395455888,-0.11814790679288123,25.520019187837622,25.576648679395724,-0.05662949155810182
nominal,3.1333333333333333,24.56974305995197,24.574056418916065,-0.004313358964093794,25.78877595153177,25.589024533751296,0.19975141778047245
nominal,3.15,24.600930017570363,24.579900888461747,0.021029129108615763,25.529726794324123,25.60121445051388,-0.07148765618975617
nominal,3.1666666666666665,24.567255989880447,24.58609440260689,-0.018838412726442044,25.570690514739145,25.613136785717334,-0.042446270978189204
nominal,3.183333333333333,24.62368386379548,24.592744706779783,0.03093915701569827,25.72286595601336,25.62471798108255,0.09814797493081073
nominal,3.2,24.75158245220565,24.59994558753312,0.15163686467252901,25.60980582543839,25.635895807738475,-0.026089982300085524
nominal,3.216666666666667,24.527448221095664,24.607772230290838,-0.08032400919517357,25.70174128743289,25.64662211456272,0.05511917287016743
nominal,3.2333333333333334,24.553439699087814,24.61627680989977,-0.0628371108119552,25.584003912501892,25.65686496102785,-0.07286104852595798
nominal,3.25,24.510801402920908,24.62548461113765,-0.11468320821674283,25.572587920447056,25.666610041339627,-0.09402212089257134
nominal,3.2666666666666666,24.61339745473527,24.635391034261904,-0.021993579526633056,25.71001220618096,25.675861337627275,0.03415086855368443
nominal,3.283333333333333,24.68053251073012,24.645959852749964,0.03457265798015641,25.803603174168867,25.684640973640104,0.11896220052876316
nominal,3.3,24.751399627067865,24.657123046945337,0.09427658012252849,25.594488782573958,25.6929882753464,-0.09849949277244363
nominal,3.316666666666667,24.714036279851253,24.668782437953293,0.04525384189796,25.73304304412513,25.700958079492672,0.0320849646324568
nominal,3.333333333333333,24.53863683511669,24.680813200051148,-0.14217636493445696,25.677382819883576,25.70861836404916,-0.031235544165582496
nominal,3.35,24.667831742235936,24.693069154734385,-0.025237412498448464,25.71178944199973,25.71604730410418,-0.004257862104449117
nominal,3.3666666666666667,24.629370559800236,24.705389568662124,-0.07601900886188773,25.781070139632533,25.72332988188061,0.05774025775192371
nominal,3.3833333333333333,24.876652246312304,24.717607016520702,0.15904522979160163,25.76806041422406,25.730554199034827,0.03750621518923225
nominal,3.4,24.83800726748575,24.729555751392752,0.10845151609299819,25.561285620879676,25.73780765240996,-0.17652203153028267
nominal,3.4166666666666665,24.805919368021087,24.74107996689721,0.06483940112387643,25.59596255683581,25.74517314038311,-0.14921058354729766
nominal,3.433333333333333,24.879329622613422,24.75204134573796,0.1272882768754613,25.80635516252718,25.75272546560909,0.053629696918090275
nominal,3.45,24.775187526116287,24.76232536686716,0.012862159249127814,25.999223271337023,25.76052809137963,0.23869517995739287
nominal,3.466666666666667,24.772045912581053,24.771845976939545,0.00019993564150766474,25.796825980101858,25.768630393362443,0.02819558673941458
nominal,3.4833333333333334,24.619043312831387,24.780548401889867,-0.1615050890584797,25.875918713119056,25.77706552683391,0.09885318628514739
nominal,3.5,24.91125213854068,24.788410057312667,0.12284208122801132,25.72189866353049,25.78584900261924,-0.06395033908875192
nominal,3.5166666666666666,24.638186861947368,24.795439686947613,-0.15725282500024562,25.65678313084356,25.79497803397992,-0.13819490313635896
nominal,3.533333333333333,24.822038312959144,24.801674995088163,0.02036331787098078,25.691636380643665,25.80443168299423,-0.11279530235056612
nominal,3.55,24.833159911321975,24.807179125641422,0.025980785680552287,25.916663969347404,25.814171800034863,0.10249216931254068
nominal,3.566666666666667,24.82469604204332,24.81203637101555,0.012659671027769548,25.76577667960492,25.824144715285534,-0.05836803568061555
nominal,3.583333333333333,25.00864208995271,24.81634747054605,0.1922946194066597,25.947019084535064,25.83428360837082,0.11273547616424295
nominal,3.6,24.8171415405213,24.82022479192972,-0.0030832514084231377,25.823073941565934,25.844511452536445,-0.021437510970510942
nominal,3.6166666666666663,24.83492264053505,24.82378759759524,0.011135042939812934,25.815881086600207,25.85474440470689,-0.03886331810668153
nominal,3.633333333333333,24.858539403666605,24.827157501655893,0.031381902010711116,25.81572075128696,25.86489549325997,-0.049174741973008196
nominal,3.65,24.89333377131192,24.830454141950884,0.06287962936103497,26.045872837747684,25.87487844234648,0.17099439540120542
nominal,3.6666666666666665,24.728075553948926,24.833791041362755,-0.10571548741382841,25.779422738325437,25.88461146561528,-0.10518872728984263
nominal,3.683333333333333,24.844473385995236,24.837271621803527,0.007201764191709259,25.764486745094704,25.894020863541307,-0.12953411844660323
nominal,3.7,24.987220889598785,24.84098536325145,0.14623552634733628,25.98396374032288,25.903044267137563,0.08091947318531822
