split,time_h,anomaly_score,threshold,is_anomaly
train,2.2666666666666666,0.4563585481669839,0.5715038063032752,False
train,2.283333333333333,0.46023009844130836,0.5715038063032752,False
train,2.3,0.47025093206996704,0.5715038063032752,False
train,2.316666666666667,0.4629846604453334,0.5715038063032752,False
train,2.333333333333333,0.45345644502572163,0.5715038063032752,False
train,2.35,0.4848553697555194,0.5715038063032752,False
train,2.3666666666666667,0.522284915425959,0.5715038063032752,False
train,2.3833333333333333,0.4814503526948467,0.5715038063032752,False
train,2.4,0.49383089404808383,0.5715038063032752,False
train,2.4166666666666665,0.529692070573563,0.5715038063032752,False
train,2.433333333333333,0.5258836354945602,0.5715038063032752,False
train,2.45,0.5158949003954716,0.5715038063032752,False
train,2.466666666666667,0.5210704709129711,0.5715038063032752,False
train,2.4833333333333334,0.5219043896662012,0.5715038063032752,False
train,2.5,0.4992117452115887,0.5715038063032752,False
train,2.5166666666666666,0.49751007435595784,0.5715038063032752,False
train,2.533333333333333,0.5613790910333138,0.5715038063032752,False
train,2.55,0.5154754307050543,0.5715038063032752,False
train,2.566666666666667,0.4935932986693447,0.5715038063032752,False
train,2.583333333333333,0.51878146518155,0.5715038063032752,False
train,2.6,0.5223676388651048,0.5715038063032752,False
train,2.6166666666666667,0.5137607446883619,0.5715038063032752,False
train,2.6333333333333333,0.5057062674070347,0.5715038063032752,False
train,2.65,0.5088637048710105,0.5715038063032752,False
train,2.6666666666666665,0.5417194080272822,0.5715038063032752,False
train,2.683333333333333,0.5215237825075464,0.5715038063032752,False
train,2.7,0.5166415177086597,0.5715038063032752,False
train,2.716666666666667,0.5303107866056697,0.5715038063032752,False
train,2.7333333333333334,0.5247415704264593,0.5715038063032752,False
train,2.75,0.537808579864488,0.5715038063032752,False
train,2.7666666666666666,0.5019910822914811,0.5715038063032752,False
train,2.783333333333333,0.5018253293123839,0.5715038063032752,False
train,2.8,0.5053652158531498,0.5715038063032752,False
train,2.816666666666667,0.5040990155303592,0.5715038063032752,False
train,2.833333333333333,0.49261384817778203,0.5715038063032752,False
train,2.85,0.49660809249761667,0.5715038063032752,False
train,2.8666666666666667,0.5114233086696613,0.5715038063032752,False
train,2.8833333333333333,0.5452611426488719,0.5715038063032752,False
train,2.9,0.5451915463295585,0.5715038063032752,False
train,2.9166666666666665,0.5172975623355386,0.5715038063032752,False
train,2.933333333333333,0.5272678287231067,0.5715038063032752,False
train,2.95,0.5160179036425236,0.5715038063032752,False
train,2.966666666666667,0.5355524068825056,0.5715038063032752,False
train,2.9833333333333334,0.5321105135467147,0.5715038063032752,False
train,3.0,0.5308390642667015,0.5715038063032752,False
train,3.0166666666666666,0.5003932119480592,0.5715038063032752,False
train,3.033333333333333,0.4973903956760318,0.5715038063032752,False
train,3.05,0.4834999499217134,0.5715038063032752,False
train,3.066666666666667,0.5049599294241036,0.5715038063032752,False
train,3.083333333333333,0.508645360958071,0.5715038063032752,False
train,3.1,0.46834475712565377,0.5715038063032752,False
train,3.1166666666666667,0.466632290637486,0.5715038063032752,False
train,3.1333333333333333,0.4955340101311833,0.5715038063032752,False
train,3.15,0.5199371023727424,0.5715038063032752,False
train,3.1666666666666665,0.48253946120668695,0.5715038063032752,False
train,3.183333333333333,0.49626356143075884,0.5715038063032752,False
train,3.2,0.4871443803643646,0.5715038063032752,False
train,3.216666666666667,0.48012291459815876,0.5715038063032752,False
train,3.2333333333333334,0.4684517098144287,0.5715038063032752,False
train,3.25,0.450334419710587,0.5715038063032752,False
train,3.2666666666666666,0.46630751458442776,0.5715038063032752,False
train,3.283333333333333,0.4803353514478296,0.5715038063032752,False
train,3.3,0.4916173875776585,0.5715038063032752,False
train,3.316666666666667,0.46455846540030565,0.5715038063032752,False
train,3.333333333333333,0.4831145893742982,0.5715038063032752,False
train,3.35,0.47176256060722527,0.5715038063032752,False
train,3.3666666666666667,0.4834265922489294,0.5715038063032752,False
train,3.3833333333333333,0.5490468021894113,0.5715038063032752,False
train,3.4,0.4839204798007274,0.5715038063032752,False
train,3.4166666666666665,0.4598047469497619,0.5715038063032752,False
train,3.433333333333333,0.5015766102409637,0.5715038063032752,False
train,3.45,0.4932602153293313,0.5715038063032752,False
train,3.466666666666667,0.49721956692273006,0.5715038063032752,False
train,3.4833333333333334,0.4664836371516103,0.5715038063032752,False
train,3.5,0.47632985826733304,0.5715038063032752,False
train,3.5166666666666666,0.4808239266256911,0.5715038063032752,False
train,3.533333333333333,0.48695672010842295,0.5715038063032752,False
train,3.55,0.47454244908294246,0.5715038063032752,False
train,3.566666666666667,0.47082842810284103,0.5715038063032752,False
train,3.583333333333333,0.49240157228017306,0.5715038063032752,False
calibration,3.6,0.4755572862998299,0.5715038063032752,False
calibration,3.6166666666666663,0.4804743647958005,0.5715038063032752,False
calibration,3.633333333333333,0.49120195269989547,0.5715038063032752,False
calibration,3.65,0.4949087415908806,0.5715038063032752,False
calibration,3.6666666666666665,0.5122242933267046,0.5715038063032752,False
calibration,3.683333333333333,0.5212286080086018,0.5715038063032752,False
calibration,3.7,0.5123508085562466,0.5715038063032752,False
calibration,3.716666666666667,0.5198507183736589,0.5715038063032752,False
calibration,3.733333333333333,0.4858498383791754,0.5715038063032752,False
calibration,3.75,0.47889721504336585,0.5715038063032752,False
calibration,3.7666666666666666,0.4799803070437098,0.5715038063032752,False
calibration,3.783333333333333,0.49725162628910063,0.5715038063032752,False
calibration,3.8,0.4986486387135568,0.5715038063032752,False
calibration,3.816666666666667,0.4923221327649955,0.5715038063032752,False
calibration,3.8333333333333335,0.502154388739999,0.5715038063032752,False
calibration,3.85,0.5013738736422642,0.5715038063032752,False
calibration,3.8666666666666663,0.5023660502752677,0.5715038063032752,False
calibration,3.883333333333333,0.5265296440552228,0.5715038063032752,False
calibration,3.9,0.5235793606376168,0.5715038063032752,False
calibration,3.9166666666666665,0.5416446040939266,0.5715038063032752,False
calibration,3.933333333333333,0.5473582836663785,0.5715038063032752,False
calibration,3.95,0.5295447616089832,0.5715038063032752,False
calibration,3.966666666666667,0.5266108594163057,0.5715038063032752,False
calibration,3.983333333333333,0.5465953551959255,0.5715038063032752,False
calibration,4.0,0.5749115108360799,0.5715038063032752,True
calibration,4.016666666666667,0.5298113407096142,0.5715038063032752,False
calibration,4.033333333333333,0.5471541784516697,0.5715038063032752,False
calibration,4.05,0.5298188568396454,0.5715038063032752,False
calibration,4.066666666666666,0.5313325079370236,0.5715038063032752,False
calibration,4.083333333333333,0.5246815190412222,0.5715038063032752,False
calibration,4.1,0.5347789548151587,0.5715038063032752,False
calibration,4.116666666666666,0.541491589439406,0.5715038063032752,False
calibration,4.133333333333334,0.5270135217504741,0.5715038063032752,False
calibration,4.15,0.5415204867532807,0.5715038063032752,False
calibration,4.166666666666667,0.5701119269870593,0.5715038063032752,False
calibration,4.183333333333334,0.5504331119092102,0.5715038063032752,False
calibration,4.2,0.5347235905367947,0.5715038063032752,False
calibration,4.216666666666667,0.545385506077504,0.5715038063032752,False
calibration,4.233333333333333,0.5419897773912401,0.5715038063032752,False
calibration,4.25,0.5281769877907173,0.5715038063032752,False
calibration,4.266666666666667,0.5312624060727112,0.5715038063032752,False
calibration,4.283333333333333,0.5355667655557944,0.5715038063032752,False
calibration,4.3,0.534317483918203,0.5715038063032752,False
calibration,4.316666666666666,0.5271032119267571,0.5715038063032752,False
calibration,4.333333333333333,0.5215321220021316,0.5715038063032752,False
calibration,4.35,0.5250432082718444,0.5715038063032752,False
calibration,4.366666666666666,0.5420171284014453,0.5715038063032752,False
calibration,4.383333333333334,0.5537425837906378,0.5715038063032752,False
calibration,4.4,0.5309660810419214,0.5715038063032752,False
calibration,4.416666666666667,0.5299360572398221,0.5715038063032752,False
calibration,4.433333333333334,0.532355351627548,0.5715038063032752,False
calibration,4.45,0.5398817742539302,0.5715038063032752,False
calibration,4.466666666666667,0.5390819270342465,0.5715038063032752,False
calibration,4.483333333333333,0.5541945597458808,0.5715038063032752,False
calibration,4.5,0.5321952085868883,0.5715038063032752,False
calibration,4.516666666666667,0.5274024145852423,0.5715038063032752,False
calibration,4.533333333333333,0.5253874692602702,0.5715038063032752,False
calibration,4.55,0.5096088527599548,0.5715038063032752,False
calibration,4.566666666666666,0.5047446826463048,0.5715038063032752,False
calibration,4.583333333333333,0.5118518828890714,0.5715038063032752,False
calibration,4.6,0.5007704992434872,0.5715038063032752,False
calibration,4.616666666666666,0.5065556606135277,0.5715038063032752,False
calibration,4.633333333333334,0.5172980718950791,0.5715038063032752,False
calibration,4.65,0.5145584911879019,0.5715038063032752,False
calibration,4.666666666666667,0.5370776803745728,0.5715038063032752,False
calibration,4.683333333333334,0.5095052104310258,0.5715038063032752,False
calibration,4.7,0.49263828858639036,0.5715038063032752,False
calibration,4.716666666666667,0.47635540108627206,0.5715038063032752,False
calibration,4.733333333333333,0.4840481957906354,0.5715038063032752,False
calibration,4.75,0.5294658665938407,0.5715038063032752,False
calibration,4.766666666666667,0.4825644564185438,0.5715038063032752,False
calibration,4.783333333333333,0.514904428072431,0.5715038063032752,False
nominal_test,4.8,0.49410430378299497,0.5715038063032752,False
nominal_test,4.816666666666666,0.48361970320352604,0.5715038063032752,False
nominal_test,4.833333333333333,0.5069024780519378,0.5715038063032752,False
nominal_test,4.85,0.5086900710730692,0.5715038063032752,False
nominal_test,4.866666666666666,0.5370336103209421,0.5715038063032752,False
nominal_test,4.883333333333334,0.5037369678159597,0.5715038063032752,False
nominal_test,4.9,0.49817396550284154,0.5715038063032752,False
nominal_test,4.916666666666667,0.5296286533828409,0.5715038063032752,False
nominal_test,4.933333333333334,0.5240707708463315,0.5715038063032752,False
nominal_test,4.95,0.49480893958757666,0.5715038063032752,False
nominal_test,4.966666666666667,0.4914335096877999,0.5715038063032752,False
nominal_test,4.983333333333333,0.49631018704966073,0.5715038063032752,False
nominal_test,5.0,0.4832207429190503,0.5715038063032752,False
nominal_test,5.016666666666667,0.5028361228702312,0.5715038063032752,False
nominal_test,5.033333333333333,0.5149005004475127,0.5715038063032752,False
nominal_test,5.05,0.5167114898641408,0.5715038063032752,False
nominal_test,5.066666666666666,0.4763432424768966,0.5715038063032752,False
nominal_test,5.083333333333333,0.5045486146399162,0.5715038063032752,False
nominal_test,5.1,0.48811910438783374,0.5715038063032752,False
nominal_test,5.116666666666666,0.5022917307577421,0.5715038063032752,False
nominal_test,5.133333333333334,0.5245415871314822,0.5715038063032752,False
nominal_test,5.15,0.5187890696152859,0.5715038063032752,False
nominal_test,5.166666666666667,0.5250759503018608,0.5715038063032752,False
nominal_test,5.183333333333334,0.5040704210879114,0.5715038063032752,False
nominal_test,5.2,0.5077589621255405,0.5715038063032752,False
nominal_test,5.216666666666667,0.5222689879347718,0.5715038063032752,False
nominal_test,5.233333333333333,0.5106918120515188,0.5715038063032752,False
nominal_test,5.25,0.5135141062953998,0.5715038063032752,False
nominal_test,5.266666666666667,0.5138031262707264,0.5715038063032752,False
nominal_test,5.283333333333333,0.48954358795943387,0.5715038063032752,False
nominal_test,5.3,0.5035910485625965,0.5715038063032752,False
nominal_test,5.316666666666666,0.5162700890534109,0.5715038063032752,False
nominal_test,5.333333333333333,0.5338669669053547,0.5715038063032752,False
nominal_test,5.35,0.5089088690850332,0.5715038063032752,False
nominal_test,5.366666666666666,0.5185068281401071,0.5715038063032752,False
nominal_test,5.383333333333334,0.5342179626689006,0.5715038063032752,False
nominal_test,5.4,0.5190325797388706,0.5715038063032752,False
nominal_test,5.416666666666667,0.5129749683776407,0.5715038063032752,False
nominal_test,5.433333333333334,0.5576532396318585,0.5715038063032752,False
nominal_test,5.45,0.5544743303615016,0.5715038063032752,False
nominal_test,5.466666666666667,0.5298544015653999,0.5715038063032752,False
nominal_test,5.483333333333333,0.5287203307200797,0.5715038063032752,False
nominal_test,5.5,0.5547447041722688,0.5715038063032752,False
nominal_test,5.516666666666667,0.5428798969052488,0.5715038063032752,False
nominal_test,5.533333333333333,0.5699230493616998,0.5715038063032752,False
nominal_test,5.55,0.5456408367541488,0.5715038063032752,False
nominal_test,5.566666666666666,0.5395183495867725,0.5715038063032752,False
nominal_test,5.583333333333333,0.5457310202894711,0.5715038063032752,False
nominal_test,5.6,0.5408432525875537,0.5715038063032752,False
nominal_test,5.616666666666666,0.5456831809000778,0.5715038063032752,False
nominal_test,5.633333333333334,0.5396640983490422,0.5715038063032752,False
nominal_test,5.65,0.5537826883829731,0.5715038063032752,False
nominal_test,5.666666666666667,0.5612617117412253,0.5715038063032752,False
nominal_test,5.683333333333334,0.5561459499696173,0.5715038063032752,False
nominal_test,5.7,0.5714013050362038,0.5715038063032752,False
nominal_test,5.716666666666667,0.544591921228296,0.5715038063032752,False
nominal_test,5.733333333333333,0.5406430649448243,0.5715038063032752,False
nominal_test,5.75,0.5400475357910748,0.5715038063032752,False
nominal_test,5.766666666666667,0.5292914830676818,0.5715038063032752,False
nominal_test,5.783333333333333,0.5370162095084291,0.5715038063032752,False
nominal_test,5.8,0.5255959435133768,0.5715038063032752,False
nominal_test,5.816666666666666,0.5203111912028469,0.5715038063032752,False
nominal_test,5.833333333333333,0.530187367738258,0.5715038063032752,False
nominal_test,5.85,0.5466554478472408,0.5715038063032752,False
nominal_test,5.866666666666666,0.5523911023606161,0.5715038063032752,False
nominal_test,5.883333333333334,0.5585915073877643,0.5715038063032752,False
nominal_test,5.9,0.554504479000021,0.5715038063032752,False
nominal_test,5.916666666666667,0.5382016800657288,0.5715038063032752,False
nominal_test,5.933333333333334,0.5370048078758097,0.5715038063032752,False
nominal_test,5.95,0.5632584582181408,0.5715038063032752,False
nominal_test,5.966666666666667,0.5729614018401964,0.5715038063032752,True
nominal_test,5.983333333333333,0.578553262188007,0.5715038063032752,True
nominal_test,6.0,0.5457764993504908,0.5715038063032752,False
